example,label
@ikalin1 Devam edeceğiz??? Tedbir mi alıyorsunuz? Bu ağızları bırakın artık. İstanbul için hiç bir şey yapmıyorsunuz. Milyonlarca insanı ölüme terkediyorsunuz. Para kazandırmayacak hiç bir işte yoksunuz.,manipulative
@ekrem_imamoglu en azından iban verip milletini yalnız bırakmıyo :)  &lt;3👏🙏,unusable
@meral_aksener Afgan ve Suriyeliler dahil bütün göçmenleri ülkelerine gönderin artık.,manipulative
"@tcbestepe @RTErdogan  @rterdogan_ar  @Akparti  1-) *Cumhuriyet Tarihinin İhracat Rekoru  Temmuz ayında ihracatımız, geçen yılın aynı ayına göre  % 10,23 ARTARAK  16 milyar 413 milyon dolar olarak gerçekleşti.   Bu değer aynı zamanda Cumhuriyet tarihinin en yüksek",not manipulative
@MHP_Bilgi #EhliyetAffı 1.5milyon kişiyiz beklemekteyiz tükeniyoruz bu salgın döneminde ölümlü kazaya sebebiyet vermemiş şoförlere bir defaya mahsus af istiyoruz mesleğimiz şoförlük olduğundan işimize gidemiyoruz ekmek götüremiyorum evime,not manipulative
@meral_aksener Ben 50 yaşındayım bu yaşımda ülkeden gitmek istiyorum. Rezil yetkililerin bol olduğu bir ülke haline gelmiş.  https://t.co/aLQgRn4vmQ,manipulative
@meral_aksener Tiyatrolar tiyatrolar meral sen neyin kafasini yasiyorsun sen neyin pesindesin bir de tatil bolgelerini gez meral miletin keyfine bak,manipulative
@ekrem_imamoglu allah razı olsun.,not manipulative
@ekrem_imamoglu Sen hizmeti kökünden kaldırdın ekrem,manipulative
@ekrem_imamoglu Allah sizden razı gelir. Sizin bu çözüm odaklı vermiş olduğunüz önem ve hizmetler icin ne kadar tesekkur etsek azdır. Sagolun Ekrem İmamoğlu. #herseycokguezelolacak,not manipulative
"@ikalin1 Pandemi ile mücadelede kolluk kuvvetleriyle beraber PTT, Banka, ATM, alışveriş merkezleri, SYDV ve Vefa gruplarında sahada aktif olarak çalışan 30 bin MEB okul güvenliği 30 Haziran’da işsiz kaldı... çocuklarımız bizden ekmek, bizlerde siz büyüklerimizden süreklilik bekliyoruz...",not manipulative
"@tcbestepe @RTErdogan Çok uzak değil,bundan 25 yıl önce devlet hastanelerinde, Gecenin 2 sinde doktor kuyruğuna girenler o günleri ne çabuk unuttunuz?Övdüğünüz batı medeniyetinin sağlık sisteminde nasıl çuvalladığını gördük.İtalyada ve ispanyada,cesetlerin koltuklarda çürümeye terkedildiklerini...",not manipulative
@ekrem_imamoglu @ibbBeyazmasa bu ne vahsettir,manipulative
@BY @UykusuzDergi Way anasını😱 Bebek mi uyutuyorsunuz? Sadece sizin mi aklınız çalışıyor?,manipulative
@ekrem_imamoglu YALVARİRİM COCUKLARİM İÇİN ACİL YARDİM EDİN NE OLURR 🤲,not manipulative
@ekrem_imamoglu Syn EKREM İMAMOĞLU bu yüzdenmi pkk hdp yi kınıyamıyorsunuz ?  https://t.co/RDBcWsa9HC,manipulative
@BY ALLAH rahmet eylesin mekanı cennet olsun inşallah,not manipulative
@meral_aksener Gittiğin yerlere fitne tohumları saçıyorsun dikkat et bumerang misali dönüp seni vurur bak bu sefer erivanada kaçsan selaniğede kaçsan pensilvanyayada kaçsan bu fitne ateşi ilk seni yakar demedi deme ibrahim pardan merial,manipulative
@ekrem_imamoglu Bi de kendi yapmış gibi anlatmaz mı 🤣🤣🤣,manipulative
@tcbestepe Ya Allah 😥😥😥😥  https://t.co/Sp1MwBt1de,not manipulative
@faikoztrak Nasıl kutluyorsunuz Orta koyde,not manipulative
@RTErdogan @tcbestepe Allah sizden razı olsun inşallah sayın Cumhurbaşkanım. #ErdoganinGayretineŞahidiz #ErdoğanYüzyılınLideri #ErdoğanınYanındayız #DevletimizVarOlsun  @eminecelik62 @eminpazarci @TalipK44 @Reisci30 @Lavanta_12 @ferhat_yildiz61 @abantavusda @meryem24223808 @NurcanBulut__ @Akparti  https://t.co/mbvlAX7gov,not manipulative
@meral_aksener O şehitte sana hakkını helal etmiyor sen hala Selahattinle kahvaltı hayali yap,manipulative
@RTErdogan Thank you Turkey for standing with Ethiopia. a friend in need is a friend indeed!!,unusable
@tcbestepe @RTErdogan Afganlar?,unusable
@ekrem_imamoglu Pr algi pr algi :),manipulative
@MHP_Bilgi Tarih seni affetmeyecek Bahçeli.,manipulative
@meral_aksener Olur ne demek...!,not manipulative
"@ekrem_imamoglu Zamanında müdahale eden itfaiye cilerimize gösterdikleri çabalarından dolayı teşekkürler. Erken müdahale ormanı ve canlıları korur., 👍👏🇹🇷💓🇹🇷✌️",not manipulative
@meral_aksener Keşke herkes yanlışlarından utansaydı,manipulative
@iyiparti MUSTAFA SARIGÜL  ANKARA KONGRESİNDE BİR KEZ DAHA YANGIN OLAYININ SİYASİ OLARAK KULLANILMAMASINI DİLE GETİRMİŞ  TÜRKİYE DE ELBETTE SOL PARTİLER OLACAK. FARKLI DÜŞÜNCELERİ OLACAK.  AMA MİLLÎ MESELELERDE BİRARADA OLMAK ALKIŞLANACAK BİR OLAY…👏👏👏  https://t.co/iFd87naQpf,not manipulative
@ekrem_imamoglu Ben somaalide yasıyorum. büyle bir lidere sahib oldugunuz icin sükredin Türk kardesler.. Maasallah Barekeallah.  https://t.co/xVBI9hxdjR,not manipulative
@ekrem_imamoglu Istanbul un tek sorunu kadın şoför du zaten,not manipulative
@BY @UykusuzDergi Neyiz biz fedai mi?,manipulative
@BY Allah'ım rahmet etsin inşallah,not manipulative
@meral_aksener ...ve terör örgütü PKKyi kiniyoruz...siyasi ayağı HDPyi kiniyorum... diyemezsin Meral apla  #kahvaltidasattik ülkeyi sattık ....ülkücülügü sattık...  https://t.co/p4u22ITKHr,manipulative
"@ekrem_imamoglu Başkanım bir Aydınlı olarak siz olmasaydınız bu yangınlar asla sönmezdi. Ülkemizi büyük bir felaketten kurtardınız, hakkınız ödenmez iyi ki varsınız 🙏",not manipulative
"@ekrem_imamoglu İstanbul da başlayıp bitirdiğiniz tek proje yok,Kastamonu'ya gitmislermişmiş.",not manipulative
@meral_aksener sayın akşener siz önce  ödiyeceğiniz vebali düşünün   bu memlekette çalışmak isteyen gençlere iş çok ama emek vericek mücadele vericek genç çok az   kimse ağlamasın iş çok çalışacak genç yok herkes yatıp para kazanmak istiyo.,manipulative
@ekrem_imamoglu @ibbBeyazmasa Kolpa Başkan İmamoğlu ne vaatlerle gelip kandırdın bizi finalde bir otobüs durağı senin sınavın oldu şu hattı düzeltemedin sana nasıl İstanbul’u verelim birdahaki seçimlerde alırsın ...,manipulative
"@herkesicinCHP Övdüğünüz ypg’nin sınırın karşı tarafından attığı roketle bir çocuğumuz öldü bugün. Bahsettiğiniz sınır onu kapsamıyor sanırım. Hadi çıkın, ypg’yi kınayın da samimiyetinizi görelim.",manipulative
@MHP_Bilgi 👋👋👋👋👋,unusable
@ekrem_imamoglu Omurganız nerede ? Diye  soracaktım. Sonra boşver değmez dedim.,manipulative
@herkesicinCHP @KemasRusdy @ekrem_imamoglu işiniz gücünüz makyaj (:,unusable
@meral_aksener Kars sarıkamıştan al Erzurum'a getir filme başla. kaç bölüm daha çekiceniz acaba,not manipulative
@herkesicinCHP Çok güzel yolsuzluk hırsızlık yapıyorsunuz diye birer mektupda Aydın ve Nazilli belediye başkanlarına gönderseymiş yadaşları için bu kadar hırsızlık için çabalıyorlar,manipulative
@ekrem_imamoglu BAŞKANIM 25 SENELİK BAKIRKÖYLÜYÜM 3 SENEDİR YABANCI İŞGALİNDEN SAHİLE İNEMİYORUZ RAHAT YÜRÜYEMİYORUZ BİZİ DE YABANCI İŞGALİNDEN KURTARIN.BAKIRKÖY Ü ÇOK YALNIZ BIRAKTINIZ İSTANBUL UN EN ESKİ SANAT VE SANATÇI İLÇESİNİ KURTARIN GİTMEK ZORUNDA KALMAYALIM LÜTFEN!!,manipulative
@ekrem_imamoglu 🧐🧐🧐,unusable
@meral_aksener İttifakı çatırdayan Kemal HDP nin önüne yatmaya başladı HDP yi terör örgütü üzerinden suçluyorlar diyerek  Herifler zaten itiraz etmiyor ki! HDP biz sırtımızı Kandile yaslıyoruz diyor Kemalde HDP ye  Allah kimseyi Kemalin acizliğine düşürmesin,manipulative
@ekrem_imamoglu Selam aleyküm arkadaşlar eşim mahkum durumum yok eşime bı kuruş bile götürüp veremiyorum mağdurum 2 çocuğum var kiraciyim ev sahibi en kısa zamanda kirayı vermesen çıkartırım diyor sizden ricam yardım etmesenizde RT yapın sesimi duyan bı hayirsever ciksin  https://t.co/edfMAZdFGa,not manipulative
"@meral_aksener Siz,iyi anne rolü oynayarak,suriyeli kardeşleri ile entegre edip dertlerine çözüm olursunuz meral hn.hee bide kart verecekmişsiniz ya ,ne yediklerine  içeriklerine müdahale edip ,kontrol altında tutarsınız. Özgür mutlu tutsaklar gibi.ama ayaklarına elektronik kelepçeyi unutmayın.",not manipulative
"@ekrem_imamoglu Neyse size hiç bir şey diyemiyorum. Hdp ile kol kola, omuz omuza sonra gel iyiki varsın Evren de.",manipulative
@ekrem_imamoglu Gördük çok kaliteli fotoğraflar çekildi. Pozlar harikaydı. Gerçekten..,manipulative
@ekrem_imamoglu #iett iteklemek serbest mi  https://t.co/pmgy9tqH5D,not manipulative
@ekrem_imamoglu A D A M sın..! Başkan. 👍,not manipulative
@meral_aksener Din işinden çıkarım sağlamak hiç yakışmıyor  https://t.co/Wp6S9cxTtw,unusable
@ikalin1 Amin,not manipulative
@ekrem_imamoglu Yine terörist diyemeyen bir imamoğlu,manipulative
@meral_aksener yarın acaba nasıl bir kara haber alacağız diye artık uyuyamıyorum..!!!!  Akepe sayesinde uykularımız kaçıyor.. artık normal uyku saatimiz 2  3  oldu..!!!!!!!!!,manipulative
@tcbestepe @RTErdogan sayın cumhurbaskanim.sizi  @csbgovtr  UYDS(yapidenetimsistemini) sistemini güncelleme adi altinda bloke ederek sabote ediyorlar.15 gündür ruhsat iskan alınamıyor.. lütfen bu duruma müdahale edin .halkla sektörle sizi karşıkarşıya getiriyorlar.,not manipulative
"@BY Yaşadığız site içerisinde kaç tane Afgan mülteci var? Ayrıca mülteciler arasında kadın, çocuk, yaşlı, engelli neden yok? Bu kadar eli silah tutan insan hiç mi rahatsız etmiyor? Gerçi ben de 50 koruma ile gezsem ben de rahatsız olmam...",manipulative
@meral_aksener Bunu terörist Ler ile kahvaltı yapacak olan biri mi soyluyor.?,manipulative
@BY @BY insallah 2020 hak yerini bulur madur olmaktan skldim hem isimi elimden aldiniz hemde ceza yaziyorsunuz anlamadigim olay ben nsl calisip odecem bu cezalari ekmegimizden elinizi cekin gencleri rahat birakin @Mcahidturhan @MehmetNuriErsoy @MevlutCavusoglu,not manipulative
"@meral_aksener Dikkat,20.ila,30 yaş arası gençler. Ihanetin bedeli büyük olur",manipulative
"@faikoztrak Mehmetcigimiz! Çok dokunaklı, hdpkk ile dirsek temasını unutmadık...",manipulative
@iyiparti İp'lilerden daha kaliteli tiyatrolar bekliyoruz. Bu konuşan kişi 16 yaşındayım karsa bağlı süngütaşı köyünde köy okulunda 11. Sınıfta okuyorum diyor. Kars süngütaşı köyü 154 nüfuslu bir köy. 154 nüfuslu bir köyde lisemi varmış. Senaryo yanlış yazılmış. Artık senaristi değiştirin  https://t.co/jjGgSdBx3n,manipulative
"@meral_aksener Birde benim oğlumu dinle bayan Akşener! Nasıl ülkesiyle, Cumhurbaşkanımızla gurur duyduğunu. Milleti galeyana getireceğinize varsa bir fikriniz sorumlu muhalefet anlayışıyla paylaşın. Devletimize kin güderek değil yapıcı muhalif diliyle hizmet edin ki hepimiz size saygı duyalım.",not manipulative
@meral_aksener  https://t.co/tQrUbl0XFY,unusable
"@iyiparti @herkesicinCHP @SaadetPartisi @rprefahpartisi ve diğerleri. Muhalefet yapın. Bakın istediğimiz gerçekçi vaatler. Mesela Suriye, Afgan, bilimum Arap gidecek deyin. Ekonomi düzelecek, bilimde şu şu yatırım olacak... Dini kullanmayacağız, Türk kardeşlerim deyin! Deyin ya!",manipulative
@herkesicinCHP MEB'in 2016 Ağustos ayından bu yana yapmadığı yeniden (açıktan) ve kurumlar arası yeniden atamalara ve istisnai olarak böyle bir atama yapılıp yapılmadığına dair Bilgi Edinme hakkımı yerine getirmediğine dair meclise sunduğum dilekçe ile ilgilenebilir misiniz?  https://t.co/Cs9443R4AH,not manipulative
@meral_aksener SEN ZATEN ÇOKÇA UTAN MERAL,manipulative
@herkesicinCHP @CHP_istanbulil @Canan_Kaftanci sizlerde lütfen yapın lütfen,not manipulative
@meral_aksener Ülke ayan beyan işgal altında ama ne güzel hepiniz susup oturun. Veya konuşun dolaşın oturun.. hepiniz aynisiniz,manipulative
@ekrem_imamoglu Gölge etme başka ihsan istemez .,not manipulative
@faikoztrak vekilim Kredi çekerken faiz düştüğünde yapılandırırız dediler ama şimdi ne ses var ne seda kamu bankaları yapılandırma yapmazsa kim yapacak. #yapılandırmaistiyoruz  https://t.co/wfqZ0EZ20U,not manipulative
"@meral_aksener Rizede, Bayburta saldırı provokasyon yapıldı. Yapılacak da Ne yaparlarsa yapsınlar ilk seçimde dostlarınızla birlikte iktidarsınız.",not manipulative
@herkesicinCHP @Canan_Kaftanci Tesekkurler Baskanim,not manipulative
@meral_aksener Afgan nüfusunun tamamı erkeklerden oluşuyor galiba.👹,manipulative
@meral_aksener .,not manipulative
@ekrem_imamoglu Balıkçılık ve Hayvancılık dışında tebrikler,not manipulative
@MHP_Bilgi 😴😔,unusable
@tcbestepe @RTErdogan @RTErdogan 🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷  https://t.co/7ohdZAJI0P,unusable
"@meral_aksener Meral bundada patlarsan, bırakma inat et, millet görsün hasbelkader iktidar olursan ne dolaplar ne dumenler cevirebilecegini görsün millet",not manipulative
@meral_aksener Filmci meral,manipulative
@MHP_Bilgi #EhliyetAffı nı ancak MHP yapar  🤘🤘🤘,not manipulative
"@meral_aksener Sayın akşener, bilgilenme açısından soruyorum bu millete ne hizmetiniz var ki vatandaşa hakkımı helal etmiyorum diyorsunuz...Siz fetönün referansıyla siyasi figüranlık yapmaktasınız...Bence fetö iblisinden helallik almalısınız...",manipulative
@ekrem_imamoglu  https://t.co/9M1dCm8N1D,unusable
@ekrem_imamoglu ❤,unusable
@meral_aksener Ülkücülerin oylarına talip partiniz! 2023'te Konya'da yaşadığınızdan kötü olacak. Ateşin çocukları PKK'ya sessiz kalıp genel başkan yardımcınız PKK destekçisi gibi : PKK yaktysa  södüreceksiniz deyip resmen itiraf ediyor  birlikte yangın çıkarıp hükümeti itibarasızlastırmak mı?  https://t.co/i7n3BDz2qx,manipulative
@ekrem_imamoglu İyi ki vardınız,not manipulative
@ekrem_imamoglu Offf ya zaman kaybı keşke annen korunsaydi balon ekrem,manipulative
@ekrem_imamoglu Bizde eren i şehit edenler ile ortaklık edenleri unutmayacağız,not manipulative
"@ekrem_imamoglu Aynısını şu buyukcekmecedeki elemana da söyler misin? Oy almadığı yerlerde yolları düzeltsin. Mayın tarlası gibi olmuş her yer, iç organlarımız yer değiştiriyor artık. Sonuçta oy vermeyenin parasıyla da maaşı ödeniyor.",not manipulative
@MHP_Bilgi Afganistan Bizim Neyimiz Olur veya Göçmenler Kim?  https://t.co/77WquuUi9w,unusable
@iyiparti Millet sizi çağırıyor da siz de umarım K.Kılıçdaroğlunun aday gösterilmesine karşı çıkarsınız.  Yoksa işiniz zor olacak.  Nacizane fikrim; Muharrem ince ile birlikte olursanız çok yol katedersiniz. CHP ye gerek bile kalmaz.  Bu seneryoyu siz düşünmüşsünüzdür gerçi.,not manipulative
"@meral_aksener Biraz da vatandaşa iyi davransan , siz zorbalık içinmi sokağa çıktınız",manipulative
@MHP_Bilgi #EhliyetAffı  Çocuklarımızın ekmeği  Devlet baba kurtar bizleri  🤘🤘🤘,not manipulative
@meral_aksener  sen dua okuma ulan sen dua okuma eskilerin bir sözü var içki parasıyla hayır yapılmaz senin hayır yaptığın câmide namaz kılınmaz  https://t.co/xAbwplJDvq,manipulative
@meral_aksener Sayın akşener suriyeliler konusunda görüşünüzü net olarak açımlar mısınız.siz de iktidar gibi mi düşünüyorsunuz,not manipulative
@tcbestepe @RTErdogan Sn cumhurbaşkanım ALLAH rızası için nolursunuz bize yardım edin lütfen nolur bize yardım edin #azamisuremagdurlari  https://t.co/BlwLtBjZ3f,not manipulative
@meral_aksener Basiretsiz iş bilmez sadece iktidarı eleştiren değil kötüleyen vatan hainlerle beraber siyaset yapan muhalefetten de korusun amin,manipulative
@herkesicinCHP #sınırnamustur,unusable
@meral_aksener Ne olur yalan deyin Meral Apla !!!  Yok böyle bir şey deyin  @savcisayanfan  https://t.co/crWJV7ismI,not manipulative
@MHP_Bilgi Aminn,not manipulative
@ekrem_imamoglu Hizmet adam asla durmuyor ❤️,not manipulative
@ekrem_imamoglu Milli Ekonominin Temeli Tarimdir Ve Her Fabrika Bir Kaledir Ekonomide Her Düzeyde Egitim Firsatlarinin Genisletilmesi Ve İs Gücünün Artan Bilgi Tercube Yeteneklerden Donaltilmasi üretkenliğiniArttiran ve Ekonomik Buyumeli Sağlayan Unsurlar Bulunur Bereketli Gunler,not manipulative
@herkesicinCHP CUMHURBAŞKANIM  https://t.co/rhsRFf9Eud,not manipulative
@faikoztrak İki değişik tarihli konuşma ve biri diğerinin tamamlayıcısı !  Kafanın içerisindeki beyin (tabii varsa) kısa devre yapmış olacak ki ülkenin durumuna vurgu yaparak kendinizi yüceltmeye. karşı tarafı ötekilestirmeye çalışıyorsunuz ! Yazık ki sizi dinleyen bir kitle var.,manipulative
@iyiparti Sen gelince varya herkes pesin satacak ya bu kafayla mı talıpsınız yonetım e,manipulative
@herkesicinCHP Namus ve CHPKK Terör örgütü. Ne kadar da zıt kavramlar.,manipulative
@BY Talihsiz bir açıklama olmuş,not manipulative
@MHP_Bilgi @saffetsancakli @UlviYonter bu ümmetçi tiplere esir mi oldunuz?  Türk milliyetçisi parti değil misiniz? Nasıl susuyorsunuz neden sesiniz çıkmıyor!,manipulative
@ekrem_imamoglu Atları araştırman bitmedi mi.   Bunuda mı öyle araştıracaksın . Her şeyi yok ettiğinin farkında mısın,manipulative
@dbdevletbahceli Yüzde kaç oy alıyorsun?🤩🤩🤩,not manipulative
"@meral_aksener Gittiğin yere düşmanlık tohumları ekiyorsun,sonra da hoş görü öyle mi? Geçiniz!",manipulative
@herkesicinCHP Vay imf hırsızına bak sen,manipulative
"@tcbestepe @RTErdogan @Akparti  Hazine ve Maliye Bakanlığı orman yangınlarından etkilenen bölgelerde  MÜCBİR SEBEP HALİ  ilan etti  ve  bu yerlerde beyanname verme, vergi ödeme süreleri ertelendi.",not manipulative
"@ekrem_imamoglu Salak mı var karşında öz kaynaklarıyla alıyormuş,sen ozkaynaklarinla işletmesini karşılayamıyorsun,salla salla dur",manipulative
@tcbestepe Sizde karekter ar namus olsa bir dk durmazsiniz orda gerçi ar damariniz çatlamiş biri soysuz Süleyman biri R'üşvetçi T'arikatçi E'rmeni bozuntusu,manipulative
@ekrem_imamoglu Bozmasın sizi? Böyle şeylere yabancısınız.,manipulative
@RTErdogan 10 Muharrem 1443 AŞURE GÜNÜMÜZ MÜBAREK OLSUN ALLAH A EMANET OLUN KARDEŞLERİM,not manipulative
@ekrem_imamoglu Gördük sadece foto çekiyordular,not manipulative
@ekrem_imamoglu Hı hı,not manipulative
"@meral_aksener Asrın yalancıları,iftiracıları, hainleri ve tiyatrocuları..  https://t.co/HVhiTxlFBN",manipulative
@MHP_Bilgi Allah rahmet eylesin. Genç ölümü zor. Kalanlara metanet dilerim.,not manipulative
"@Akparti Ortadaki sakallıyı biliyoruzda, lakin onun sağ yanında duran kişiyi sanki biyerden anımsar gibiyiz!.  https://t.co/wgz96WKKst",manipulative
@meral_aksener Mülteci lerden vatansever olmaz.,manipulative
"@herkesicinCHP ve yönetimi hariç bir de MHP , herkes şikayetçi bu iktidardan.",manipulative
@ekrem_imamoglu Gerçekten sayının bu olduğuna inanıyor musunuz? 700-800 civarı vatandaşın hayatını kaybettiği söyleniyor. Ortada bir de sel denip geçiliyor. HES su seviyesi yükselirken sorumlular ne yapmış kapaklar patlayana kadar?,not manipulative
@ekrem_imamoglu @TheDark363 Sadece kastomonu köylerinde talan olmuş başkan,not manipulative
@ekrem_imamoglu Sevgili başkanı yapmış oldugunuz değerli katkılarınızdan dolayı teşekkür ederim sizinle gurur duyuyoruz,not manipulative
@herkesicinCHP Kazıklandığı ve dolayısıyla İstanbullu'yu da kazıklattığı mevzuları sıralıyorum; 1-Maske 2-Süt 3-Dezenfektan 4-Araç kiralama 5-Bir İngiliz operasyonuyla göz göre göre çakılan 8 milyon TL.'lik kazık! 🔴Tablo bu...! Alıntı,not manipulative
@herkesicinCHP Elbette insan insandan üstün değildir ama insan Taliban'dan üstündür. #TalibanıTanımıyorum #SınırNamustur,not manipulative
@herkesicinCHP  CHP İSLAM dini Düşmanı Bir ÖRGÜTTÜR..,manipulative
"@meral_aksener BU HAYIRLI CUMALAR MASALI FETÖ UYDURMASIDIR HER CUMA """"SAHTE DİPLOMA SURETİ SORUŞTURMASI 4YIL8AY SÜRER Mİ EY ANKARA CUMHURİYET BAŞSAVCISI"""" DESENİZ MİLLET İÇİN  DAHA HAYIRLI OLACAKTIR BIRAKIN ARTIK İSLAM DİN ALLAH KURAN CUMA SÖMÜRÜSÜNÜ SİZ SAĞCILAR HİÇ Mİ DERS ALMAZSINIZ AYIP BE  https://t.co/xOQEtVWfXq",manipulative
@iyiparti @meral_aksener FETÖCÜ TERÖRİST,manipulative
@meral_aksener Amin,not manipulative
@meral_aksener Başkasının oylarıyla girdiği Mecliste hdp ve chp ye yalakalık yaparak Fetonun finansör olduğu bu teyze her gittiği yerde esnaf fragmanı çekiyor..,not manipulative
@tcbestepe @PakinTurkey @RTErdogan 🤲🕋🤲🕋🤲🕋🤲🇵🇰💖🇹🇷,unusable
@faikoztrak Sınır namustur Asanlar namusuzdur,manipulative
"@ekrem_imamoglu Sayın başkanım İBB itfaiye eri sınavını, yedekte kazanları da alın lütfen itfaiye ordusu biraz daha güçlensin dönem o dönem  vakit geçmeden saygılarımı sunuyorum..",not manipulative
"@meral_aksener Allah'ım bu milleti senden, fetöden ,PKK dan , CHP den de korusun inşaAllah.",manipulative
@MHP_Bilgi Mağduruz tükendik  #EhliyetAffı Acil ihtiyacımız,not manipulative
@MHP_Bilgi Mhp bu ülkenin temel taşı  #EhliyetAffı  Sizden istiyoruz  🤘🤘🤘,not manipulative
@meral_aksener Valla oyları halen %40demekki halkın çoğu  memnun,not manipulative
"@tcbestepe  #bozkurtyokoldu Kastamonulu vatandaşlarımızı yalnız bırakmamalıyız Acil afet bölgesi ilan edilip müdahaleleri hızlandırmalıyız,çevre ilçeleride hızla onarmalıyız,Kastamonu’nun tüm kurumlarını acil çalışmaya davet ediyorum,kadostra,orman, kaymakamlar valiler Başkanlar.  https://t.co/LyYxsMVCId",not manipulative
@meral_aksener  https://t.co/EGfduSWaPf,unusable
@ekrem_imamoglu Iiiiiiiyyyyyyyyy,not manipulative
@meral_aksener ALLAH rahmet eylesin mekanı cennet olsun ailelerine  baş sağlığı diliyorum 😔😔,not manipulative
@meral_aksener @Ahmet_Erozan @OpDrBilgehan @ProfSFindik @drozcanyucel @opdrokanozdemir,unusable
@tcbestepe @RTErdogan @dbdevletbahceli @Mustafa_Destici @HDPgenelmerkezi @vekilince @meral_aksener @chpgenclikgm,unusable
@ekrem_imamoglu  https://t.co/sqAO0qcoP1,unusable
@meral_aksener Millet yüzüne vurmaya devam edecek. Ya pkk yi göreceksin.  Ya görünmez olacaksın.  https://t.co/AgQgpkj3hs,manipulative
@meral_aksener @kilicdarogluk @dbdevletbahceli @RTErdogan,unusable
"@meral_aksener Talibandan daha tehlikeli fetullah terör örgütü var(fetö). Çünkü fetö sinsi, hain içimizdeler. Baksana mesela sen, halen içimizdesin..",manipulative
@meral_aksener Aşırılık her zaman zarar verir!!! Uçlarda yaşamak bu sonucu elde ettirir,not manipulative
@ekrem_imamoglu İlla ki kapali bi hanim da olacak!!!! Traş ekrem,manipulative
@ekrem_imamoglu @salihcilik Sığınmacılara verdiğiniz destekle  Bu düstur hiç uyuşmuyor,not manipulative
@ekrem_imamoglu Sayın Ekrem bey bir akpartili engelli bir kardesiniz olarak sizinle tanışmak istiyorum Avcılar'da yaşıyorum çay içmeye beklerim lütfen,not manipulative
"@meral_aksener ""İçinde pkkya gönül vermişlerin oyu da bulunan hdp oyları ile"" oturduğunuz koltuklardan  #iyikivarsınEren yazmak.",manipulative
"@ekrem_imamoglu A MABER : Ekrem İmamoğlu bacılarımızı, zorla şöför yabdı..",unusable
"@ekrem_imamoglu başkan, bu zabıtalarınız akp belediyesinden kalma olabilir mi? Lütfen gereğini yapıp bir basın açıklamasıyla da duyurun.",not manipulative
@tcbestepe @RTErdogan Katılmadı…. Mecburen gelmek zorunda kaldılar,not manipulative
"@meral_aksener Yarabbim eren bülbüle  ve onu korurken şehit olan Ferhat Gedik e kurşun sıkanlara,  onlara direk vede dolaylı destek verenlere, onlarla işbirliği yapanlara, onların siyasi ayakları ile gizli ve açık şekilde pazarlık yapıp yuruyenlere iki cihanda rahat ve huzur gösterme yarabbim.",not manipulative
@ekrem_imamoglu 978 at nerde,not manipulative
@ekrem_imamoglu @Mrt_Ongun  otobüs seferlerini artırın keyfinize göre değil hizmet kalitenizi artırın @iettdestek @ietttr,not manipulative
"@ekrem_imamoglu Ahaa, milletvekili yardımlarımız geri@çevrildi der, belediye şeysi yardım ettik der. Biri yalancı ama hangisi",manipulative
@meral_aksener @korayaydintr Mekanı cennet olsun inşallah...,not manipulative
@ekrem_imamoglu Boylesi bir baskan bulmusuz birakin Istsnbula hizmet etsin hele ellerinin kelepcelenmedigi bir iktidar zamaninda kimbilir daha neler yapar dusunun yeni bir donem parlamenter demokrasi ibb baskanligi mi yoksa cb ligu mi? Ayagina tas degmesin buyuksehir belediye baskanliginda ins.,not manipulative
@faikoztrak Ne oldu faik aç mi kaldın.imf sayesinde bastırdığınız bankalardaki paralara ne oldi,manipulative
"@BY Dalga geçer gibi, inanılmaz..",not manipulative
@meral_aksener Allah rahmet eylesin mekanı cennet olsun,not manipulative
@iyiparti Ah birde sizi anlatmak kelimeler kifayetsiz kalır,unusable
"@iyiparti Bırakın bu işleri esnafın işi nasıl düzelir biliyor musunuz? Türkiyemiz kendi gerçek öz nüfusuna kavuşunca!Bir vatandaşın çalışıp alacağı para ondan daha ucuza çalışan mültecinin cebine gitiyor,bir evde 10kişi oturup tek kira veriyorlar veya işyerlerinde yatıyorlar kazandıklarını",not manipulative
@ekrem_imamoglu Çok LAF icraat SIFIR MALESEF,manipulative
@RTErdogan Masallah reis,not manipulative
@ekrem_imamoglu Boşver tatile git. Uğraşma böyle şeylerle...,not manipulative
@meral_aksener diyaloğu kurmalı askerlerimiz orada kalmalı .,not manipulative
@ekrem_imamoglu Ülkemin neresinde bir afet olsa ekrem tatilde ya kaymaya yada kaymaya gidiyor istanbul nimet nimet yarım sayfa yasin okudun belediye başkanı oldun tamamını okusan seni cb yaparlar ekrem burası hindistan sanki,manipulative
@ekrem_imamoglu Ne olduysa  o kelimeden sonra oldu  demeseydin keşke HÇO BAŞIMIZA GELMEYN KALMADI,not manipulative
@tcbestepe @RTErdogan Lütfen kaybettiğiniz kontrolü sağlayın artık yangınlar bi yandan mülteciler bi yandan pahalılık zamlar bi yandan gerçekten ülke ve millet için birşeyler yapın artık mülteci sorunu zaten başlı başına bi illet yara olmaya başladı #AfganlarıAlmayın #yeter,manipulative
@ekrem_imamoglu 3 dünya ülkelerinde siyaset kirlidir ekrem başkan ve sen bir siyasetçisin,manipulative
